26,60,280,0.76
26,60,285,0.76
26,60,290,0.76
26,60,295,0.76
26,60,300,0.76
26,60,305,0.76
26,60,210,0.77
26,60,215,0.77
26,60,220,0.77
26,60,225,0.77
26,60,230,0.77
26,60,235,0.77
26,60,240,0.77
26,60,245,0.77
26,60,250,0.77
26,60,255,0.77
26,60,260,0.77
26,60,265,0.77
26,60,270,0.77
26,60,275,0.77
26,60,280,0.77
26,60,285,0.77
26,60,290,0.77
26,65,220,0.71
26,65,225,0.71
26,65,230,0.71
26,65,235,0.71
26,65,240,0.71
26,65,245,0.71
26,65,250,0.71
26,65,255,0.71
26,65,260,0.71
26,65,265,0.71
26,65,270,0.71
26,65,275,0.71
26,65,280,0.71
26,65,285,0.71
26,65,290,0.71
26,65,295,0.71
26,65,300,0.71
26,65,210,0.72
26,65,215,0.72
26,65,220,0.72
26,65,225,0.72
26,65,230,0.72
26,65,235,0.72
26,65,240,0.72
26,65,245,0.72
26,65,250,0.72
26,65,255,0.72
26,65,260,0.72
26,65,265,0.72
26,65,270,0.72
26,65,275,0.72
26,65,280,0.72
26,65,285,0.72
26,65,290,0.72
26,65,225,0.73
26,65,230,0.73
26,65,235,0.73
26,65,240,0.73
26,65,245,0.73
26,65,250,0.73
26,65,255,0.73
26,65,260,0.73
26,65,265,0.73
26,65,270,0.73
26,65,275,0.73
26,65,280,0.73
26,65,285,0.73
26,65,290,0.73
26,65,295,0.73
26,65,300,0.73
26,65,305,0.73
26,65,220,0.74
26,65,225,0.74
26,65,230,0.74
26,65,235,0.74
26,65,240,0.74
26,65,245,0.74
26,65,250,0.74
26,65,255,0.74
26,65,260,0.74
26,65,265,0.74
26,65,270,0.74
26,65,275,0.74
26,65,280,0.74
26,65,285,0.74
26,65,290,0.74
26,65,295,0.74
26,65,300,0.74
26,65,205,0.75
26,65,210,0.75
26,65,215,0.75
26,65,220,0.75
26,65,225,0.75
26,65,230,0.75
26,65,235,0.75
26,65,240,0.75
26,65,245,0.75
26,65,250,0.75
26,65,255,0.75
26,65,260,0.75
26,65,265,0.75
26,65,270,0.75
26,65,275,0.75
26,65,280,0.75
26,65,285,0.75
26,65,230,0.76
26,65,235,0.76
26,65,240,0.76
26,65,245,0.76
26,65,250,0.76
26,65,255,0.76
26,65,260,0.76
26,65,265,0.76
26,65,270,0.76
26,65,275,0.76
26,65,280,0.76
26,65,285,0.76
26,65,290,0.76
26,65,295,0.76
26,65,300,0.76
26,65,305,0.76
26,65,310,0.76
26,65,205,0.77
26,65,210,0.77
26,65,215,0.77
26,65,220,0.77
26,65,225,0.77
26,65,230,0.77
26,65,235,0.77
26,65,240,0.77
26,65,245,0.77
26,65,250,0.77
26,65,255,0.77
26,65,260,0.77
26,65,265,0.77
26,65,270,0.77
26,65,275,0.77
26,65,280,0.77
26,65,285,0.77
26,70,225,0.71
26,70,230,0.71
26,70,235,0.71
26,70,240,0.71
26,70,245,0.71
