28,11,0.655,14,8
28,11,0.655,14,9
28,11,0.655,14,10
28,11,0.655,15,8
28,11,0.655,15,9
28,11,0.655,15,10
28,11,0.655,16,8
28,11,0.655,16,9
28,11,0.655,16,10
28,11,0.675,14,8
28,11,0.675,14,9
28,11,0.675,14,10
28,11,0.675,15,8
28,11,0.675,15,9
28,11,0.675,15,10
28,11,0.675,16,8
28,11,0.675,16,9
28,11,0.675,16,10
28,11,0.695,14,8
28,11,0.695,14,9
28,11,0.695,14,10
28,11,0.695,15,8
28,11,0.695,15,9
28,11,0.695,15,10
28,11,0.695,16,8
28,11,0.695,16,9
28,11,0.695,16,10
28,12,0.655,14,8
28,12,0.655,14,9
28,12,0.655,14,10
28,12,0.655,15,8
28,12,0.655,15,9
28,12,0.655,15,10
28,12,0.655,16,8
28,12,0.655,16,9
28,12,0.655,16,10
28,12,0.675,14,8
28,12,0.675,14,9
28,12,0.675,14,10
28,12,0.675,15,8
28,12,0.675,15,9
28,12,0.675,15,10
28,12,0.675,16,8
28,12,0.675,16,9
28,12,0.675,16,10
28,12,0.695,14,8
28,12,0.695,14,9
28,12,0.695,14,10
28,12,0.695,15,8
28,12,0.695,15,9
28,12,0.695,15,10
28,12,0.695,16,8
28,12,0.695,16,9
28,12,0.695,16,10
28,13,0.655,14,8
28,13,0.655,14,9
28,13,0.655,14,10
28,13,0.655,15,8
28,13,0.655,15,9
28,13,0.655,15,10
28,13,0.655,16,8
28,13,0.655,16,9
28,13,0.655,16,10
28,13,0.675,14,8
28,13,0.675,14,9
28,13,0.675,14,10
28,13,0.675,15,8
28,13,0.675,15,9
28,13,0.675,15,10
28,13,0.675,16,8
28,13,0.675,16,9
28,13,0.675,16,10
28,13,0.695,14,8
28,13,0.695,14,9
28,13,0.695,14,10
28,13,0.695,15,8
28,13,0.695,15,9
28,13,0.695,15,10
28,13,0.695,16,8
28,13,0.695,16,9
28,13,0.695,16,10
29,11,0.655,14,8
29,11,0.655,14,9
29,11,0.655,14,10
29,11,0.655,15,8
29,11,0.655,15,9
29,11,0.655,15,10
29,11,0.655,16,8
29,11,0.655,16,9
29,11,0.655,16,10
29,11,0.675,14,8
29,11,0.675,14,9
29,11,0.675,14,10
29,11,0.675,15,8
29,11,0.675,15,9
29,11,0.675,15,10
29,11,0.675,16,8
29,11,0.675,16,9
29,11,0.675,16,10
29,11,0.695,14,8
29,11,0.695,14,9
29,11,0.695,14,10
29,11,0.695,15,8
29,11,0.695,15,9
29,11,0.695,15,10
29,11,0.695,16,8
29,11,0.695,16,9
29,11,0.695,16,10
29,12,0.655,14,8
29,12,0.655,14,9
29,12,0.655,14,10
29,12,0.655,15,8
29,12,0.655,15,9
29,12,0.655,15,10
29,12,0.655,16,8
29,12,0.655,16,9
29,12,0.655,16,10
29,12,0.675,14,8
29,12,0.675,14,9
29,12,0.675,14,10
29,12,0.675,15,8
29,12,0.675,15,9
29,12,0.675,15,10
29,12,0.675,16,8
29,12,0.675,16,9
29,12,0.675,16,10
29,12,0.695,14,8
29,12,0.695,14,9
29,12,0.695,14,10
29,12,0.695,15,8
29,12,0.695,15,9
29,12,0.695,15,10
29,12,0.695,16,8
29,12,0.695,16,9
29,12,0.695,16,10
29,13,0.655,14,8
29,13,0.655,14,9
29,13,0.655,14,10
29,13,0.655,15,8
29,13,0.655,15,9
29,13,0.655,15,10
29,13,0.655,16,8
29,13,0.655,16,9
29,13,0.655,16,10
29,13,0.675,14,8
29,13,0.675,14,9
29,13,0.675,14,10
29,13,0.675,15,8
29,13,0.675,15,9
29,13,0.675,15,10
29,13,0.675,16,8
29,13,0.675,16,9
29,13,0.675,16,10
29,13,0.695,14,8
29,13,0.695,14,9
29,13,0.695,14,10
29,13,0.695,15,8
29,13,0.695,15,9
29,13,0.695,15,10
29,13,0.695,16,8
29,13,0.695,16,9
29,13,0.695,16,10
30,11,0.655,14,8
30,11,0.655,14,9
30,11,0.655,14,10
30,11,0.655,15,8
30,11,0.655,15,9
30,11,0.655,15,10
30,11,0.655,16,8
30,11,0.655,16,9
30,11,0.655,16,10
30,11,0.675,14,8
30,11,0.675,14,9
30,11,0.675,14,10
30,11,0.675,15,8
30,11,0.675,15,9
30,11,0.675,15,10
30,11,0.675,16,8
30,11,0.675,16,9
30,11,0.675,16,10
30,11,0.695,14,8
30,11,0.695,14,9
30,11,0.695,14,10
30,11,0.695,15,8
30,11,0.695,15,9
30,11,0.695,15,10
30,11,0.695,16,8
30,11,0.695,16,9
30,11,0.695,16,10
30,12,0.655,14,8
30,12,0.655,14,9
30,12,0.655,14,10
30,12,0.655,15,8
30,12,0.655,15,9
30,12,0.655,15,10
30,12,0.655,16,8
30,12,0.655,16,9
30,12,0.655,16,10
30,12,0.675,14,8
30,12,0.675,14,9
30,12,0.675,14,10
30,12,0.675,15,8
30,12,0.675,15,9
30,12,0.675,15,10
30,12,0.675,16,8
30,12,0.675,16,9
30,12,0.675,16,10
30,12,0.695,14,8
30,12,0.695,14,9
30,12,0.695,14,10
30,12,0.695,15,8
30,12,0.695,15,9
30,12,0.695,15,10
30,12,0.695,16,8
30,12,0.695,16,9
30,12,0.695,16,10
30,13,0.655,14,8
30,13,0.655,14,9
30,13,0.655,14,10
30,13,0.655,15,8
30,13,0.655,15,9
30,13,0.655,15,10
30,13,0.655,16,8
30,13,0.655,16,9
30,13,0.655,16,10
30,13,0.675,14,8
30,13,0.675,14,9
30,13,0.675,14,10
30,13,0.675,15,8
30,13,0.675,15,9
30,13,0.675,15,10
30,13,0.675,16,8
30,13,0.675,16,9
30,13,0.675,16,10
30,13,0.695,14,8
30,13,0.695,14,9
30,13,0.695,14,10
30,13,0.695,15,8
30,13,0.695,15,9
30,13,0.695,15,10
30,13,0.695,16,8
30,13,0.695,16,9
30,13,0.695,16,10
