26.4,11.5,221,48,21.4,5.9,0.618,0.1145
28.3,12.7,170,34,22,18.3,0.805,0.131
31.8,11,375,34,22,18.3,0.715,0.13
28.8,10,374,32,21.1,12.2,0.682,0.121
28,7.6,58,28,15.8,3.2,0.632,0.1435
38.7,13.7,315,74,22.3,7.3,0.654,0.1305
24.8,13.4,190,71,12.7,2.2,0.927,0.2015
28.9,10.2,281,23,21.5,12.9,0.733,0.152
28.1,7.8,326,32,15,9.6,0.771,0.139
27,10.2,164,27,22,13.4,0.613,0.115
