25,9.5,275,64,13.6,4,0.555,0.11
24.6,8.1,76,33,16.1,12.2,0.577,0.1115
25.1,10.7,445,51,17.1,7.8,0.969,0.113
24.8,13.4,190,71,12.7,2.2,0.927,0.2015
21.4,9.3,328,37,15.6,4.4,0.898,0.1395
24.8,13.4,190,71,12.7,2.2,0.927,0.2015
21.6,6.8,331,23,13.8,9.8,0.733,0.124
18.8,11.2,164,21,24,10.7,0.697,0.097
18.8,8.8,20,21,19.1,9.9,0.651,0.108
23.7,11.2,97,24,12.6,4.7,0.915,0.3215
25.2,7.8,292,20,13.5,9.9,0.616,0.1845
18.8,8.3,118,24,17.9,7.4,0.561,0.0965
19,6.6,121,27,17.4,3.9,0.858,0.0915
19.6,7.5,97,24,13.5,5,0.915,0.136
18.8,11.2,164,21,24,9.9,0.697,0.09
18.8,11.2,164,21,24,9.9,0.697,0.09
26.5,10.7,480,27,23.8,10.3,0.908,0.132
20.1,7.1,353,31,16.7,3.8,0.646,0.1005
