32.1,14,319,97,18.9,5.3,0.754,0.1125
40,13.4,460,119,17.3,4.5,0.779,0.148
38.9,14.3,264,105,17.4,14.9,0.777,0.0935
40.7,26.4,171,363,28.866,2.8,0.622,0.099
29.9,12.9,66,204,12.2,4.4,0.544,0.1935
38.9,14.3,264,105,17.4,14.9,0.777,0.0935
47.5,32.2,93,213,60.5,8.3,0.694,0.1045
39.8,14.8,185,125,16.3,2.9,0.672,0.186
28.4,14.4,65,158,12.1,9.5,0.621,0.261
37.2,12.5,41,153,24.4,13.7,0.54,0.101
38.1,12.9,66,204,17,5.7,0.544,0.14
38.1,12.9,66,204,17,5.7,0.544,0.14
41.1,14.2,283,112,21.5,5.6,0.86,0.094
42.9,13.1,70,188,19.3,4.4,0.734,0.0925
42.9,13.1,70,188,19.3,4.4,0.734,0.0925
43,12.5,95,122,20.5,3.3,0.51,0.102
44.8,30.8,185,125,52.3,4.7,0.672,0.137
33.8,10,48,237,14.2,9.1,0.522,0.124
33.8,10,48,237,14.2,9.1,0.522,0.124
33.8,10,48,237,14.2,9.1,0.522,0.124
