23.7,8.3,118,24,15,6.3,0.561,0.1565
20.7,7.9,429,39,14.8,5.7,0.892,0.0985
31.8,13.1,88,39,14.2,7.2,0.922,0.309
32.6,12.6,347,86,14.1,10.3,0.537,0.1205
23.7,8.3,118,24,15,6.3,0.561,0.1565
28.3,11,170,34,23.2,18.3,0.715,0.093
21.2,8.8,129,21,19.1,9.9,0.757,0.113
22.3,8.8,74,36,14.2,3.5,0.725,0.1505
19.6,7.5,97,24,13.5,5,0.915,0.136
21.2,11.2,129,21,24,10.7,0.697,0.106
22.3,8.8,74,36,14.2,3.5,0.725,0.1505
26,14,119,93,15.1,5.1,0.5,0.105
