2,55,5
2,55,6
2,55,7
2,55,8
2,55,9
2,55,10
2,55,11
2,55,12
2,60,0
2,60,1
2,60,2
2,60,3
2,60,4
2,60,5
2,60,6
2,60,7
2,60,8
2,60,9
2,60,10
2,60,11
2,60,12
2,65,0
2,65,1
2,65,2
2,65,3
2,65,4
2,65,5
2,65,6
2,65,7
2,65,8
2,65,9
2,65,10
2,65,11
2,65,12
2,70,0
2,70,1
2,70,2
2,70,3
2,70,4
2,70,5
2,70,6
2,70,7
2,70,8
2,70,9
2,70,10
2,70,11
2,70,12
2,75,0
2,75,1
2,75,2
2,75,3
2,75,4
2,75,5
2,75,6
2,75,7
2,75,8
2,75,9
2,75,10
2,75,11
2,75,12
2,80,0
2,80,1
2,80,2
2,80,3
2,80,4
2,80,5
2,80,6
2,80,7
2,80,8
2,80,9
2,80,10
2,80,11
2,80,12
2,85,0
2,85,1
2,85,2
2,85,3
2,85,4
2,85,5
2,85,6
2,85,7
2,85,8
2,85,9
2,85,10
2,85,11
2,85,12
2,90,0
2,90,1
2,90,2
2,90,3
2,90,4
2,90,5
2,90,6
2,90,7
2,90,8
2,90,9
2,90,10
2,90,11
2,90,12
2,95,0
2,95,1
2,95,2
2,95,3
2,95,4
2,95,5
2,95,6
2,95,7
2,95,8
2,95,9
2,95,10
2,95,11
2,95,12
2,100,0
2,100,1
2,100,2
2,100,3
2,100,4
2,100,5
2,100,6
2,100,7
2,100,8
2,100,9
2,100,10
2,100,11
2,100,12
3,5,0
3,5,1
3,5,2
3,5,3
3,5,4
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,10,0
3,10,1
3,10,2
3,10,3
3,10,4
3,10,5
3,10,6
3,10,7
3,10,8
3,10,9
3,10,10
3,10,11
3,10,12
3,15,0
3,15,1
3,15,2
3,15,3
3,15,4
3,15,5
3,15,6
3,15,7
3,15,8
3,15,9
3,15,10
3,15,11
3,15,12
3,20,0
3,20,1
3,20,2
3,20,3
3,20,4
3,20,5
3,20,6
3,20,7
3,20,8
3,20,9
3,20,10
3,20,11
3,20,12
3,25,0
3,25,1
3,25,2
3,25,3
3,25,4
3,25,5
3,25,6
3,25,7
3,25,8
3,25,9
3,25,10
3,25,11
3,25,12
3,30,0
3,30,1
3,30,2
3,30,3
3,30,4
3,30,5
3,30,6
3,30,7
3,30,8
3,30,9
3,30,10
3,30,11
3,30,12
3,35,0
3,35,1
3,35,2
3,35,3
3,35,4
3,35,5
3,35,6
3,35,7
3,35,8
3,35,9
3,35,10
3,35,11
3,35,12
3,40,0
3,40,1
3,40,2
3,40,3
3,40,4
3,40,5
3,40,6
3,40,7
3,40,8
3,40,9
3,40,10
3,40,11
3,40,12
3,45,0
3,45,1
3,45,2
3,45,3
3,45,4
3,45,5
3,45,6
3,45,7
3,45,8
3,45,9
3,45,10
3,45,11
3,45,12
3,50,0
3,50,1
3,50,2
3,50,3
3,50,4
3,50,5
3,50,6
3,50,7
3,50,8
3,50,9
3,50,10
3,50,11
3,50,12
3,55,0
3,55,1
3,55,2
3,55,3
3,55,4
3,55,5
3,55,6
3,55,7
3,55,8
3,55,9
3,55,10
3,55,11
3,55,12
3,60,0
3,60,1
3,60,2
3,60,3
3,60,4
3,60,5
3,60,6
3,60,7
3,60,8
3,60,9
3,60,10
3,60,11
3,60,12
3,65,0
3,65,1
3,65,2
3,65,3
3,65,4
3,65,5
3,65,6
3,65,7
3,65,8
3,65,9
3,65,10
3,65,11
3,65,12
3,70,0
3,70,1
3,70,2
3,70,3
3,70,4
3,70,5
3,70,6
3,70,7
3,70,8
3,70,9
3,70,10
3,70,11
3,70,12
3,75,0
3,75,1
3,75,2
3,75,3
3,75,4
3,75,5
3,75,6
3,75,7
3,75,8
3,75,9
3,75,10
3,75,11
3,75,12
3,80,0
3,80,1
3,80,2
3,80,3
3,80,4
3,80,5
3,80,6
3,80,7
3,80,8
3,80,9
3,80,10
3,80,11
3,80,12
3,85,0
3,85,1
3,85,2
3,85,3
3,85,4
3,85,5
3,85,6
3,85,7
3,85,8
3,85,9
3,85,10
3,85,11
3,85,12
3,90,0
3,90,1
3,90,2
3,90,3
3,90,4
3,90,5
3,90,6
3,90,7
3,90,8
3,90,9
3,90,10
3,90,11
3,90,12
3,95,0
3,95,1
3,95,2
3,95,3
3,95,4
3,95,5
3,95,6
3,95,7
3,95,8
3,95,9
3,95,10
3,95,11
3,95,12
3,100,0
3,100,1
3,100,2
3,100,3
3,100,4
3,100,5
3,100,6
3,100,7
3,100,8
3,100,9
3,100,10
3,100,11
3,100,12
4,5,0
4,5,1
4,5,2
4,5,3
4,5,4
4,5,5
4,5,6
4,5,7
4,5,8
4,5,9
4,5,10
4,5,11
4,5,12
4,10,0
4,10,1
4,10,2
4,10,3
4,10,4
4,10,5
4,10,6
4,10,7
4,10,8
4,10,9
4,10,10
4,10,11
4,10,12
4,15,0
4,15,1
4,15,2
4,15,3
4,15,4
4,15,5
4,15,6
4,15,7
4,15,8
4,15,9
4,15,10
4,15,11
4,15,12
4,20,0
4,20,1
4,20,2
4,20,3
4,20,4
4,20,5
4,20,6
4,20,7
4,20,8
4,20,9
4,20,10
4,20,11
4,20,12
4,25,0
4,25,1
4,25,2
4,25,3
4,25,4
4,25,5
4,25,6
4,25,7
4,25,8
4,25,9
4,25,10
4,25,11
4,25,12
4,30,0
4,30,1
4,30,2
4,30,3
4,30,4
4,30,5
4,30,6
4,30,7
4,30,8
4,30,9
4,30,10
4,30,11
4,30,12
4,35,0
4,35,1
4,35,2
4,35,3
4,35,4
4,35,5
4,35,6
4,35,7
4,35,8
4,35,9
4,35,10
4,35,11
4,35,12
4,40,0
4,40,1
4,40,2
4,40,3
4,40,4
4,40,5
4,40,6
4,40,7
4,40,8
4,40,9
4,40,10
4,40,11
4,40,12
4,45,0
4,45,1
4,45,2
4,45,3
4,45,4
4,45,5
4,45,6
4,45,7
4,45,8
4,45,9
4,45,10
4,45,11
4,45,12
4,50,0
4,50,1
4,50,2
4,50,3
4,50,4
4,50,5
4,50,6
4,50,7
4,50,8
4,50,9
4,50,10
4,50,11
4,50,12
4,55,0
4,55,1
4,55,2
4,55,3
4,55,4
4,55,5
4,55,6
4,55,7
4,55,8
4,55,9
4,55,10
4,55,11
4,55,12
4,60,0
4,60,1
4,60,2
4,60,3
4,60,4
4,60,5
4,60,6
4,60,7
4,60,8
4,60,9
4,60,10
4,60,11
4,60,12
4,65,0
4,65,1
4,65,2
4,65,3
4,65,4
4,65,5
4,65,6
4,65,7
4,65,8
4,65,9
4,65,10
4,65,11
4,65,12
4,70,0
4,70,1
4,70,2
4,70,3
4,70,4
4,70,5
4,70,6
4,70,7
4,70,8
4,70,9
4,70,10
4,70,11
4,70,12
4,75,0
4,75,1
4,75,2
4,75,3
4,75,4
4,75,5
4,75,6
4,75,7
4,75,8
4,75,9
4,75,10
4,75,11
4,75,12
4,80,0
4,80,1
4,80,2
4,80,3
4,80,4
4,80,5
4,80,6
4,80,7
4,80,8
4,80,9
4,80,10
4,80,11
4,80,12
4,85,0
4,85,1
4,85,2
4,85,3
4,85,4
4,85,5
4,85,6
4,85,7
4,85,8
4,85,9
4,85,10
4,85,11
4,85,12
4,90,0
4,90,1
4,90,2
4,90,3
4,90,4
4,90,5
4,90,6
4,90,7
4,90,8
4,90,9
4,90,10
4,90,11
4,90,12
4,95,0
4,95,1
4,95,2
4,95,3
4,95,4
4,95,5
4,95,6
4,95,7
4,95,8
4,95,9
4,95,10
4,95,11
4,95,12
4,100,0
4,100,1
4,100,2
4,100,3
4,100,4
4,100,5
4,100,6
4,100,7
4,100,8
4,100,9
4,100,10
4,100,11
4,100,12
5,5,0
5,5,1
5,5,2
5,5,3
5,5,4
5,5,5
5,5,6
5,5,7
5,5,8
5,5,9
5,5,10
5,5,11
5,5,12
5,10,0
5,10,1
5,10,2
5,10,3
5,10,4
5,10,5
5,10,6
5,10,7
5,10,8
5,10,9
5,10,10
5,10,11
5,10,12
5,15,0
5,15,1
5,15,2
5,15,3
5,15,4
5,15,5
5,15,6
5,15,7
5,15,8
5,15,9
5,15,10
5,15,11
5,15,12
5,20,0
5,20,1
5,20,2
5,20,3
5,20,4
5,20,5
5,20,6
5,20,7
5,20,8
5,20,9
5,20,10
5,20,11
5,20,12
5,25,0
5,25,1
5,25,2
5,25,3
5,25,4
5,25,5
5,25,6
5,25,7
5,25,8
5,25,9
5,25,10
5,25,11
5,25,12
5,30,0
5,30,1
5,30,2
5,30,3
5,30,4
5,30,5
5,30,6
5,30,7
5,30,8
5,30,9
5,30,10
5,30,11
5,30,12
5,35,0
5,35,1
5,35,2
5,35,3
5,35,4
5,35,5
5,35,6
5,35,7
5,35,8
5,35,9
5,35,10
5,35,11
5,35,12
5,40,0
5,40,1
5,40,2
5,40,3
5,40,4
5,40,5
5,40,6
5,40,7
5,40,8
5,40,9
5,40,10
5,40,11
5,40,12
5,45,0
5,45,1
5,45,2
5,45,3
5,45,4
5,45,5
5,45,6
5,45,7
5,45,8
5,45,9
5,45,10
5,45,11
5,45,12
5,50,0
5,50,1
5,50,2
5,50,3
5,50,4
5,50,5
5,50,6
5,50,7
5,50,8
5,50,9
5,50,10
5,50,11
5,50,12
5,55,0
5,55,1
5,55,2
5,55,3
5,55,4
5,55,5
5,55,6
5,55,7
5,55,8
5,55,9
5,55,10
5,55,11
5,55,12
5,60,0
5,60,1
5,60,2
5,60,3
5,60,4
5,60,5
5,60,6
5,60,7
5,60,8
5,60,9
5,60,10
5,60,11
5,60,12
5,65,0
5,65,1
5,65,2
5,65,3
5,65,4
5,65,5
5,65,6
5,65,7
5,65,8
5,65,9
5,65,10
5,65,11
5,65,12
5,70,0
5,70,1
5,70,2
5,70,3
5,70,4
5,70,5
5,70,6
5,70,7
5,70,8
5,70,9
5,70,10
5,70,11
5,70,12
5,75,0
5,75,1
5,75,2
5,75,3
5,75,4
5,75,5
5,75,6
5,75,7
5,75,8
5,75,9
5,75,10
5,75,11
5,75,12
5,80,0
5,80,1
5,80,2
5,80,3
5,80,4
5,80,5
5,80,6
5,80,7
5,80,8
5,80,9
5,80,10
5,80,11
5,80,12
5,85,0
5,85,1
5,85,2
5,85,3
5,85,4
5,85,5
5,85,6
5,85,7
5,85,8
5,85,9
5,85,10
5,85,11
5,85,12
5,90,0
5,90,1
5,90,2
5,90,3
5,90,4
5,90,5
5,90,6
5,90,7
5,90,8
5,90,9
5,90,10
5,90,11
5,90,12
5,95,0
5,95,1
5,95,2
5,95,3
5,95,4
5,95,5
5,95,6
5,95,7
5,95,8
5,95,9
5,95,10
5,95,11
5,95,12
5,100,0
5,100,1
5,100,2
5,100,3
5,100,4
5,100,5
5,100,6
5,100,7
5,100,8
5,100,9
5,100,10
5,100,11
5,100,12
6,5,0
6,5,1
6,5,2
6,5,3
6,5,4
6,5,5
6,5,6
6,5,7
6,5,8
6,5,9
6,5,10
6,5,11
6,5,12
6,10,0
6,10,1
6,10,2
6,10,3
6,10,4
6,10,5
6,10,6
6,10,7
6,10,8
6,10,9
6,10,10
6,10,11
6,10,12
6,15,0
6,15,1
6,15,2
6,15,3
6,15,4
6,15,5
6,15,6
6,15,7
6,15,8
6,15,9
6,15,10
6,15,11
6,15,12
6,20,0
6,20,1
6,20,2
6,20,3
6,20,4
6,20,5
6,20,6
6,20,7
6,20,8
6,20,9
6,20,10
6,20,11
6,20,12
6,25,0
6,25,1
6,25,2
6,25,3
6,25,4
6,25,5
6,25,6
6,25,7
6,25,8
6,25,9
6,25,10
6,25,11
6,25,12
6,30,0
6,30,1
6,30,2
6,30,3
6,30,4
6,30,5
6,30,6
6,30,7
6,30,8
6,30,9
6,30,10
6,30,11
6,30,12
6,35,0
6,35,1
6,35,2
6,35,3
6,35,4
6,35,5
6,35,6
6,35,7
6,35,8
6,35,9
6,35,10
6,35,11
6,35,12
6,40,0
6,40,1
6,40,2
6,40,3
6,40,4
6,40,5
6,40,6
6,40,7
6,40,8
6,40,9
6,40,10
6,40,11
6,40,12
6,45,0
6,45,1
6,45,2
6,45,3
6,45,4
6,45,5
6,45,6
6,45,7
6,45,8
6,45,9
6,45,10
6,45,11
6,45,12
6,50,0
6,50,1
6,50,2
6,50,3
6,50,4
6,50,5
6,50,6
6,50,7
6,50,8
6,50,9
6,50,10
6,50,11
6,50,12
6,55,0
6,55,1
6,55,2
6,55,3
6,55,4
6,55,5
6,55,6
6,55,7
6,55,8
6,55,9
6,55,10
6,55,11
6,55,12
6,60,0
6,60,1
6,60,2
6,60,3
6,60,4
6,60,5
6,60,6
6,60,7
6,60,8
6,60,9
6,60,10
6,60,11
6,60,12
6,65,0
6,65,1
6,65,2
6,65,3
6,65,4
6,65,5
6,65,6
6,65,7
6,65,8
6,65,9
6,65,10
6,65,11
6,65,12
6,70,0
6,70,1
6,70,2
6,70,3
6,70,4
6,70,5
6,70,6
6,70,7
6,70,8
6,70,9
6,70,10
6,70,11
6,70,12
6,75,0
6,75,1
6,75,2
6,75,3
6,75,4
6,75,5
6,75,6
6,75,7
6,75,8
6,75,9
6,75,10
6,75,11
6,75,12
6,80,0
6,80,1
6,80,2
6,80,3
6,80,4
6,80,5
6,80,6
6,80,7
6,80,8
6,80,9
6,80,10
6,80,11
6,80,12
6,85,0
6,85,1
6,85,2
6,85,3
6,85,4
6,85,5
6,85,6
6,85,7
6,85,8
6,85,9
6,85,10
6,85,11
6,85,12
6,90,0
6,90,1
6,90,2
6,90,3
6,90,4
6,90,5
6,90,6
6,90,7
6,90,8
6,90,9
6,90,10
6,90,11
6,90,12
6,95,0
6,95,1
6,95,2
6,95,3
6,95,4
6,95,5
6,95,6
6,95,7
6,95,8
6,95,9
6,95,10
6,95,11
6,95,12
6,100,0
6,100,1
6,100,2
6,100,3
6,100,4
6,100,5
6,100,6
6,100,7
6,100,8
6,100,9
6,100,10
6,100,11
6,100,12
7,5,0
7,5,1
7,5,2
7,5,3
7,5,4
7,5,5
7,5,6
7,5,7
7,5,8
7,5,9
7,5,10
7,5,11
7,5,12
7,10,0
7,10,1
7,10,2
7,10,3
7,10,4
7,10,5
7,10,6
7,10,7
7,10,8
7,10,9
7,10,10
7,10,11
7,10,12
7,15,0
7,15,1
7,15,2
7,15,3
7,15,4
7,15,5
7,15,6
7,15,7
7,15,8
7,15,9
7,15,10
7,15,11
7,15,12
7,20,0
7,20,1
7,20,2
7,20,3
7,20,4
7,20,5
7,20,6
7,20,7
7,20,8
7,20,9
7,20,10
7,20,11
7,20,12
7,25,0
7,25,1
7,25,2
7,25,3
7,25,4
7,25,5
7,25,6
7,25,7
7,25,8
7,25,9
7,25,10
7,25,11
7,25,12
7,30,0
7,30,1
7,30,2
7,30,3
7,30,4
7,30,5
7,30,6
7,30,7
7,30,8
7,30,9
7,30,10
7,30,11
7,30,12
7,35,0
7,35,1
7,35,2
7,35,3
7,35,4
7,35,5
7,35,6
7,35,7
7,35,8
7,35,9
7,35,10
7,35,11
7,35,12
7,40,0
7,40,1
7,40,2
7,40,3
7,40,4
7,40,5
7,40,6
7,40,7
7,40,8
7,40,9
7,40,10
7,40,11
7,40,12
7,45,0
7,45,1
7,45,2
7,45,3
7,45,4
7,45,5
7,45,6
7,45,7
7,45,8
7,45,9
7,45,10
7,45,11
7,45,12
7,50,0
7,50,1
7,50,2
7,50,3
7,50,4
7,50,5
7,50,6
7,50,7
7,50,8
7,50,9
7,50,10
7,50,11
7,50,12
7,55,0
7,55,1
7,55,2
7,55,3
7,55,4
7,55,5
7,55,6
7,55,7
7,55,8
7,55,9
7,55,10
7,55,11
7,55,12
7,60,0
7,60,1
7,60,2
7,60,3
7,60,4
7,60,5
7,60,6
7,60,7
7,60,8
7,60,9
7,60,10
7,60,11
7,60,12
7,65,0
7,65,1
7,65,2
7,65,3
7,65,4
7,65,5
7,65,6
7,65,7
7,65,8
7,65,9
7,65,10
7,65,11
7,65,12
7,70,0
7,70,1
7,70,2
7,70,3
7,70,4
7,70,5
7,70,6
7,70,7
7,70,8
7,70,9
7,70,10
7,70,11
7,70,12
7,75,0
7,75,1
7,75,2
7,75,3
7,75,4
7,75,5
7,75,6
7,75,7
7,75,8
7,75,9
7,75,10
7,75,11
7,75,12
7,80,0
7,80,1
7,80,2
7,80,3
7,80,4
7,80,5
7,80,6
7,80,7
7,80,8
7,80,9
7,80,10
7,80,11
7,80,12
7,85,0
7,85,1
7,85,2
7,85,3
7,85,4
7,85,5
7,85,6
7,85,7
7,85,8
7,85,9
7,85,10
7,85,11
7,85,12
7,90,0
7,90,1
7,90,2
7,90,3
7,90,4
7,90,5
7,90,6
7,90,7
7,90,8
7,90,9
7,90,10
7,90,11
7,90,12
7,95,0
7,95,1
7,95,2
7,95,3
7,95,4
7,95,5
7,95,6
7,95,7
7,95,8
7,95,9
7,95,10
7,95,11
7,95,12
7,100,0
7,100,1
7,100,2
7,100,3
7,100,4
7,100,5
7,100,6
7,100,7
7,100,8
7,100,9
7,100,10
7,100,11
7,100,12
8,5,0
8,5,1
8,5,2
8,5,3
8,5,4
8,5,5
8,5,6
8,5,7
8,5,8
8,5,9
8,5,10
8,5,11
8,5,12
8,10,0
8,10,1
8,10,2
8,10,3
8,10,4
8,10,5
8,10,6
8,10,7
8,10,8
8,10,9
8,10,10
8,10,11
8,10,12
8,15,0
8,15,1
8,15,2
8,15,3
8,15,4
8,15,5
8,15,6
8,15,7
8,15,8
8,15,9
8,15,10
8,15,11
8,15,12
8,20,0
8,20,1
8,20,2
8,20,3
8,20,4
8,20,5
8,20,6
8,20,7
8,20,8
8,20,9
8,20,10
8,20,11
8,20,12
8,25,0
8,25,1
8,25,2
8,25,3
8,25,4
8,25,5
8,25,6
8,25,7
8,25,8
8,25,9
8,25,10
8,25,11
8,25,12
8,30,0
8,30,1
8,30,2
8,30,3
8,30,4
8,30,5
8,30,6
8,30,7
8,30,8
8,30,9
8,30,10
8,30,11
8,30,12
8,35,0
8,35,1
8,35,2
8,35,3
8,35,4
8,35,5
8,35,6
8,35,7
8,35,8
8,35,9
8,35,10
8,35,11
8,35,12
8,40,0
8,40,1
8,40,2
8,40,3
8,40,4
8,40,5
8,40,6
8,40,7
8,40,8
8,40,9
8,40,10
8,40,11
8,40,12
8,45,0
8,45,1
8,45,2
8,45,3
8,45,4
8,45,5
8,45,6
8,45,7
8,45,8
8,45,9
8,45,10
8,45,11
8,45,12
8,50,0
8,50,1
8,50,2
8,50,3
8,50,4
8,50,5
8,50,6
8,50,7
8,50,8
8,50,9
8,50,10
8,50,11
8,50,12
8,55,0
8,55,1
8,55,2
8,55,3
8,55,4
8,55,5
8,55,6
8,55,7
8,55,8
8,55,9
8,55,10
8,55,11
8,55,12
8,60,0
8,60,1
8,60,2
8,60,3
8,60,4
8,60,5
8,60,6
8,60,7
8,60,8
8,60,9
8,60,10
8,60,11
8,60,12
8,65,0
8,65,1
8,65,2
8,65,3
8,65,4
8,65,5
8,65,6
8,65,7
8,65,8
8,65,9
8,65,10
8,65,11
8,65,12
8,70,0
8,70,1
8,70,2
8,70,3
8,70,4
8,70,5
8,70,6
8,70,7
8,70,8
8,70,9
8,70,10
8,70,11
8,70,12
8,75,0
8,75,1
8,75,2
8,75,3
8,75,4
8,75,5
8,75,6
8,75,7
8,75,8
8,75,9
8,75,10
8,75,11
8,75,12
8,80,0
8,80,1
8,80,2
8,80,3
8,80,4
8,80,5
8,80,6
8,80,7
8,80,8
8,80,9
8,80,10
8,80,11
8,80,12
8,85,0
8,85,1
8,85,2
8,85,3
8,85,4
8,85,5
8,85,6
8,85,7
8,85,8
8,85,9
8,85,10
8,85,11
8,85,12
8,90,0
8,90,1
8,90,2
8,90,3
8,90,4
8,90,5
8,90,6
8,90,7
8,90,8
8,90,9
8,90,10
8,90,11
8,90,12
8,95,0
8,95,1
8,95,2
8,95,3
8,95,4
8,95,5
8,95,6
8,95,7
8,95,8
8,95,9
8,95,10
8,95,11
8,95,12
8,100,0
8,100,1
8,100,2
8,100,3
8,100,4
8,100,5
8,100,6
8,100,7
8,100,8
8,100,9
8,100,10
8,100,11
8,100,12
9,5,0
9,5,1
9,5,2
9,5,3
9,5,4
9,5,5
9,5,6
9,5,7
9,5,8
9,5,9
9,5,10
9,5,11
9,5,12
9,10,0
9,10,1
9,10,2
9,10,3
9,10,4
9,10,5
9,10,6
9,10,7
9,10,8
9,10,9
9,10,10
9,10,11
9,10,12
9,15,0
9,15,1
9,15,2
9,15,3
9,15,4
9,15,5
9,15,6
9,15,7
9,15,8
9,15,9
9,15,10
9,15,11
9,15,12
9,20,0
9,20,1
9,20,2
9,20,3
9,20,4
9,20,5
9,20,6
9,20,7
9,20,8
9,20,9
9,20,10
9,20,11
9,20,12
9,25,0
9,25,1
9,25,2
9,25,3
9,25,4
9,25,5
9,25,6
9,25,7
9,25,8
9,25,9
9,25,10
9,25,11
9,25,12
9,30,0
9,30,1
9,30,2
9,30,3
9,30,4
9,30,5
9,30,6
9,30,7
9,30,8
9,30,9
9,30,10
9,30,11
9,30,12
9,35,0
9,35,1
9,35,2
9,35,3
9,35,4
9,35,5
9,35,6
9,35,7
9,35,8
9,35,9
9,35,10
9,35,11
9,35,12
9,40,0
9,40,1
9,40,2
9,40,3
9,40,4
9,40,5
9,40,6
9,40,7
9,40,8
9,40,9
9,40,10
9,40,11
9,40,12
9,45,0
9,45,1
9,45,2
9,45,3
9,45,4
9,45,5
9,45,6
9,45,7
9,45,8
9,45,9
9,45,10
9,45,11
9,45,12
9,50,0
9,50,1
9,50,2
9,50,3
9,50,4
9,50,5
9,50,6
9,50,7
9,50,8
9,50,9
9,50,10
9,50,11
9,50,12
9,55,0
9,55,1
9,55,2
9,55,3
9,55,4
9,55,5
9,55,6
9,55,7
9,55,8
9,55,9
9,55,10
9,55,11
9,55,12
9,60,0
9,60,1
9,60,2
9,60,3
9,60,4
9,60,5
9,60,6
9,60,7
9,60,8
9,60,9
9,60,10
9,60,11
9,60,12
9,65,0
9,65,1
9,65,2
9,65,3
9,65,4
9,65,5
9,65,6
9,65,7
9,65,8
9,65,9
9,65,10
9,65,11
9,65,12
9,70,0
9,70,1
9,70,2
9,70,3
9,70,4
9,70,5
9,70,6
9,70,7
9,70,8
9,70,9
9,70,10
9,70,11
9,70,12
9,75,0
9,75,1
9,75,2
9,75,3
9,75,4
9,75,5
9,75,6
9,75,7
9,75,8
9,75,9
9,75,10
9,75,11
9,75,12
9,80,0
9,80,1
9,80,2
9,80,3
9,80,4
9,80,5
9,80,6
9,80,7
9,80,8
9,80,9
9,80,10
9,80,11
9,80,12
9,85,0
9,85,1
9,85,2
9,85,3
9,85,4
9,85,5
9,85,6
9,85,7
9,85,8
9,85,9
9,85,10
9,85,11
9,85,12
9,90,0
9,90,1
9,90,2
9,90,3
9,90,4
9,90,5
9,90,6
9,90,7
9,90,8
9,90,9
9,90,10
9,90,11
9,90,12
9,95,0
9,95,1
9,95,2
9,95,3
9,95,4
9,95,5
9,95,6
9,95,7
9,95,8
9,95,9
9,95,10
9,95,11
9,95,12
9,100,0
9,100,1
9,100,2
9,100,3
9,100,4
9,100,5
