1,5,0
1,10,0
1,15,0
1,20,0
2,5,0
2,10,0
2,15,0
2,20,0
2,25,0
2,30,0
3,5,0
3,10,0
3,15,0
3,20,0
3,20,1
3,25,0
4,5,0
4,10,0
4,15,0
4,20,0
4,25,0
4,60,11
5,5,0
5,10,0
5,15,0
5,20,0
5,25,0
5,45,4
5,50,7
6,5,0
6,10,0
6,15,0
6,20,0
6,25,0
7,5,0
7,5,9
7,10,0
7,15,0
7,20,0
7,25,0
7,65,1
7,100,8
8,5,0
8,10,0
8,15,0
8,20,0
8,25,0
8,85,5
9,5,0
9,10,0
9,15,0
9,20,0
9,25,0
9,40,2
9,85,0
10,5,0
10,10,0
10,15,0
10,20,0
10,25,0
10,50,1
10,65,8
11,5,0
11,10,0
11,15,0
11,20,0
11,25,0
11,55,6
11,85,0
12,5,0
12,10,0
12,15,0
12,15,5
12,20,0
12,25,0
12,30,0
12,50,10
13,5,0
13,10,0
13,15,0
13,20,0
13,25,0
14,5,0
14,10,0
14,15,0
14,20,0
14,25,0
14,30,0
14,80,0
15,5,0
15,10,0
15,15,0
15,20,0
15,25,0
15,30,0
16,5,0
16,10,0
16,15,0
16,20,0
16,25,0
16,30,0
17,5,0
17,5,4
17,10,0
17,15,0
17,20,0
17,25,0
17,25,10
17,25,11
17,25,12
17,30,0
17,30,1
17,30,2
17,30,3
17,30,4
17,30,5
17,30,6
17,30,7
17,30,8
17,30,9
17,30,10
17,30,11
17,30,12
17,35,0
17,35,1
17,35,2
17,35,3
17,35,4
17,35,5
17,35,6
17,35,7
17,35,8
17,35,9
17,35,10
17,35,11
17,35,12
17,40,0
17,40,1
17,40,2
17,40,3
17,40,4
17,40,5
17,40,6
17,40,7
17,40,8
17,40,9
17,40,10
17,40,11
17,40,12
17,45,0
17,45,1
17,45,2
17,45,3
17,45,4
17,45,5
17,45,6
17,45,7
17,45,8
17,45,9
17,45,10
17,45,11
17,45,12
17,50,0
17,50,1
17,50,2
17,50,3
17,50,4
17,50,5
17,50,6
17,50,7
17,50,8
17,50,9
17,50,10
17,50,11
17,50,12
17,55,0
17,55,1
17,55,2
17,55,3
17,55,4
17,55,5
17,55,6
17,55,7
17,55,8
17,55,9
17,55,10
17,55,11
17,55,12
17,60,0
17,60,1
17,60,2
17,60,3
17,60,4
17,60,5
17,60,6
17,60,7
17,60,8
17,60,9
17,60,10
17,60,11
17,60,12
17,65,0
17,65,1
17,65,2
17,65,3
17,65,4
17,65,5
17,65,6
17,65,7
17,65,8
17,65,9
17,65,10
17,65,11
17,65,12
17,70,0
17,70,1
17,70,2
17,70,3
17,70,4
17,70,5
17,70,6
17,70,7
17,70,8
17,70,9
17,70,10
17,70,11
17,70,12
17,75,0
17,75,1
17,75,2
17,75,3
17,75,4
17,75,5
17,75,6
17,75,7
17,75,8
17,75,9
17,75,10
17,75,11
17,75,12
17,80,0
17,80,1
17,80,2
17,80,3
17,80,4
17,80,5
17,80,6
17,80,7
17,80,8
17,80,9
17,80,10
17,80,11
17,80,12
17,85,0
17,85,1
17,85,2
17,85,3
17,85,4
17,85,5
17,85,6
17,85,7
17,85,8
17,85,9
17,85,10
17,85,11
17,85,12
17,90,0
17,90,1
17,90,2
17,90,3
17,90,4
17,90,5
17,90,6
17,90,7
17,90,8
17,90,9
17,90,10
17,90,11
17,90,12
17,95,0
17,95,1
17,95,2
17,95,3
17,95,4
17,95,5
17,95,6
17,95,7
17,95,8
17,95,9
17,95,10
17,95,11
17,95,12
17,100,0
17,100,1
17,100,2
17,100,3
17,100,4
17,100,5
17,100,6
17,100,7
17,100,8
17,100,9
17,100,10
17,100,11
17,100,12
18,5,0
18,5,1
18,5,2
18,5,3
18,5,4
18,5,5
18,5,6
18,5,7
18,5,8
18,5,9
18,5,10
18,5,11
18,5,12
18,10,0
18,10,1
18,10,2
18,10,3
18,10,4
18,10,5
18,10,6
18,10,7
18,10,8
18,10,9
18,10,10
18,10,11
18,10,12
18,15,0
18,15,1
18,15,2
18,15,3
18,15,4
18,15,5
18,15,6
18,15,7
18,15,8
18,15,9
18,15,10
18,15,11
18,15,12
18,20,0
18,20,1
18,20,2
18,20,3
18,20,4
18,20,5
18,20,6
18,20,7
18,20,8
18,20,9
18,20,10
18,20,11
18,20,12
18,25,0
18,25,1
18,25,2
18,25,3
18,25,4
18,25,5
18,25,6
18,25,7
18,25,8
18,25,9
18,25,10
18,25,11
18,25,12
18,30,0
18,30,1
18,30,2
18,30,3
18,30,4
18,30,5
18,30,6
18,30,7
18,30,8
18,30,9
18,30,10
18,30,11
18,30,12
18,35,0
18,35,1
18,35,2
18,35,3
18,35,4
18,35,5
18,35,6
18,35,7
18,35,8
18,35,9
18,35,10
18,35,11
18,35,12
18,40,0
18,40,1
18,40,2
18,40,3
18,40,4
18,40,5
18,40,6
18,40,7
18,40,8
18,40,9
18,40,10
18,40,11
18,40,12
18,45,0
18,45,1
18,45,2
18,45,3
18,45,4
18,45,5
18,45,6
18,45,7
18,45,8
18,45,9
18,45,10
18,45,11
18,45,12
18,50,0
18,50,1
18,50,2
18,50,3
18,50,4
18,50,5
18,50,6
18,50,7
18,50,8
18,50,9
18,50,10
18,50,11
18,50,12
18,55,0
18,55,1
18,55,2
18,55,3
18,55,4
18,55,5
18,55,6
18,55,7
18,55,8
18,55,9
18,55,10
18,55,11
18,55,12
18,60,0
18,60,1
18,60,2
18,60,3
18,60,4
18,60,5
18,60,6
18,60,7
18,60,8
18,60,9
18,60,10
18,60,11
18,60,12
18,65,0
18,65,1
18,65,2
18,65,3
18,65,4
18,65,5
18,65,6
18,65,7
18,65,8
18,65,9
18,65,10
18,65,11
18,65,12
18,70,0
18,70,1
18,70,2
18,70,3
18,70,4
18,70,5
18,70,6
18,70,7
18,70,8
18,70,9
18,70,10
18,70,11
18,70,12
18,75,0
18,75,1
18,75,2
18,75,3
18,75,4
18,75,5
18,75,6
18,75,7
18,75,8
18,75,9
18,75,10
18,75,11
18,75,12
18,80,0
18,80,1
18,80,2
18,80,3
18,80,4
18,80,5
18,80,6
18,80,7
18,80,8
18,80,9
18,80,10
18,80,11
18,80,12
18,85,0
18,85,1
18,85,2
18,85,3
18,85,4
18,85,5
18,85,6
18,85,7
18,85,8
18,85,9
18,85,10
18,85,11
18,85,12
18,90,0
18,90,1
18,90,2
18,90,3
18,90,4
18,90,5
18,90,6
18,90,7
18,90,8
18,90,9
18,90,10
18,90,11
18,90,12
18,95,0
18,95,1
18,95,2
18,95,3
18,95,4
18,95,5
