16.8,7.1,55,455,12.8,8.2,0.669
20.5,9,88,185,12.6,4.4,0.909
18.3,9.6,237,170,22.8,9.1,0.985
16.1,6.9,75,122,18,5.8,0.548
19.3,8.3,284,197,24.3,10.5,0.543
20,9.2,98,65,20.8,10.2,0.925
19,8,486,406,14.9,9.3,0.926
15.6,6.9,413,134,13.6,10.3,0.714
16,8.3,323,387,23.4,11,0.553
22.3,7.9,424,128,19.7,9.9,0.801
20.6,8.2,378,313,21.8,16.1,0.794
22.4,9.1,446,153,24.7,19.6,0.783
19.2,7.4,464,239,14.4,4.2,0.597
18.9,9.1,177,74,23.4,6.2,0.82
21.2,6.7,265,36,20.7,12.5,0.527
17.5,7.6,382,227,18.7,5.3,0.686
22.7,6.6,286,95,15.4,10.2,0.587
18,8.5,125,295,19.9,10.3,0.62
18.4,8.2,60,174,13.5,7.8,0.743
21.5,9.2,490,399,21.1,4.2,0.671
20.4,6.6,155,32,17,7.4,0.631
17.8,7.5,309,49,22,15.8,0.51
20.2,6.8,475,445,16.7,12.5,0.729
21.8,7.7,327,141,18.2,9.9,0.937
22.5,9.5,220,182,24.9,5.4,0.558
17.9,8.7,212,42,22.7,10.5,0.875
16.7,9.4,499,257,13,5.4,0.788
17,7,194,162,19.3,10.2,0.953
18.1,7.8,246,139,20.2,6.7,0.897
20.8,7.3,143,100,20.5,9.8,0.57
18.8,8.1,68,374,14.1,4.3,0.52
17.4,8.6,448,337,14.6,12,0.885
16.3,9.3,210,383,15.1,10.6,0.807
18,9.3,170,458,20.4,8.1,0.653
15.7,6.9,396,211,24.6,19.8,0.693
19.8,9.2,149,470,17.3,13.5,0.972
19.1,9.2,279,275,18.9,6.7,0.832
16,7.5,461,109,16.2,5.5,0.512
20.3,7.3,46,85,19.7,12.8,0.601
22.1,7.2,110,158,16.5,2.6,0.919
19.6,9.4,161,80,12.8,10.8,0.683
20.8,7.1,242,54,24,13.5,0.766
21.7,7.2,420,419,21.2,5,0.948
19.9,8.4,182,202,15.2,3.5,0.52
17.6,7.4,222,484,22.4,9.1,0.894
19.4,7.7,189,317,21,10.1,0.539
17.4,7.6,476,44,21.9,4.6,0.966
16.2,8.8,304,492,19.2,5.2,0.721
18.7,9.4,403,439,21.3,12.1,0.837
17.3,9.5,137,62,20,7.5,0.611
16.6,6.6,373,425,22.3,10,0.636
17.6,7.9,387,437,17.1,12.5,0.644
15.3,8,488,359,15.3,9.7,0.75
17.7,8.2,320,216,14.7,8.6,0.504
17,8.8,435,367,25.2,19.8,0.995
16.5,9.5,202,379,18.6,11.1,0.531
18.3,8.6,470,495,15.8,2.7,0.628
21.7,9.1,29,303,20.8,5.8,0.931
18.8,8.1,167,307,13.1,2.5,0.904
19.7,7.1,342,343,24.3,17.4,0.978
21.5,7.6,438,328,17,9.4,0.814
16.9,8.4,353,102,16.6,11.3,0.855
22.7,7,86,394,14.5,5.2,0.981
15.3,7,234,268,23.8,16.5,0.648
18.6,9,92,411,13.7,2.8,0.876
20.5,7.7,129,253,18.5,5.9,0.679
22.5,9,390,464,15.7,8,0.658
16.4,8.9,367,362,14.2,3.5,0.958
21.4,6.8,131,226,22.6,16.5,0.61
18.5,7.3,452,199,17.7,7.5,0.775
21.1,8.5,428,417,23,17.7,0.703
20.1,8.9,350,475,21.5,16.7,0.86
22.6,7.5,414,149,13.9,6.2,0.581
17.2,7.9,404,166,22.2,14.4,0.576
19.3,8.4,184,72,17.5,3.3,0.848
15.4,8.7,270,288,19.5,11.5,0.734
22.1,8.6,366,350,16.8,13.6,0.568
16.9,8.6,256,318,18.9,7.3,0.911
21,7.9,103,479,18.1,9.7,0.719
15.4,6.5,255,289,20.1,9.2,0.662
16.2,7.8,315,281,13.3,4.2,0.777
21.3,8.3,111,333,15.5,10.9,0.756
22,8.2,338,489,13.4,9,0.817
21.2,7,72,232,18.3,15,0.762
15.9,8.9,261,265,14,3.6,0.737
21.6,6.7,21,428,24.4,12.1,0.591
15.8,7.5,335,218,15.9,13.2,0.842
16.4,6.8,82,246,24,16.5,0.796
15.6,7.2,39,116,19.1,7,0.707
19.7,9.1,303,242,23.2,15.6,0.96
22,8.8,35,112,23.5,7,0.827
20,7.8,292,20,16.1,12.2,0.616
20.7,6.4,204,88,23.7,9.1,0.87
17.2,8,295,403,23,4.1,0.991
20.2,6.5,33,354,21.7,5.4,0.749
19,6.6,121,27,17.4,3.9,0.858
22.2,8.5,150,191,24.9,15.4,0.564
20.9,6.5,53,324,16.3,8.7,0.7
18.2,6.7,227,448,25,15.2,0.942
19.5,9.5,357,273,17.8,10,0.887
